Lake Name,Date,Anuraeopsis fissa Gosse 1851,"Anuraeopsis navicula Rousselet, 1911",Ascomorpha ecaudas Perty 1850,Ascomorpha ovalis Bergendal 1892,Ascomorpha saltans Bartsch 1870,Asplanchna herricki De Guerne 1888,Asplanchna priodonta Gosse 1850,Cephalodella gibba Ehrbg. 1832,Collotheca mutabilis Hudson 1885,Collurella ucinata Muller 1773,Conochiloides dossaurius Hudson 1885,Conochilus unicornis Rousselet 1892,Encentrum species,Euchlanis pellucida Harring 1921,Filinia terminalis Platte 1886,Gastropus stylifer Imhoff 1891,Hexarthra mira Hudson 1871,Kellicottia bostonensis Rousselet 1892,Kellicottia longispina Kelicott 1879,Keratella cochlearis Gosse 1851,Keratella crassa Ahlstrom 1943,Keratella earlinae Ahlstrom 1943,Keratella hiemalis Carlin 1943,Keratella serrulata Rylov 1926,Keratella taurocephala Meyers 1938,Keratella tecta Gosse 1841,Lapdella sp,Lecane crepida  Harring 1914,Lecane flexilis Gosse 1886,Lecane luna Muller 1776,Lecane mira Murray 1913,Lecane mucronata Harring & Meyers 1926,Lecane species,Lecane tenuisetta  Harring 1914,lecane tudicola Harring & Meyers 1926,Manfredium eudactylotum Gosse 1886,Microcodon clavus,Monostyla closterocerca Schmarda 1895,Monostyla copeis Harring & Meyers 1926,Monostyla lunaris Ehrbg. 1882,Monostyla obtusa Murray 1913,Ploesoma truncatum Levander 1894,Polyarthra euryptera Wierzejski 1893,Polyarthra major Burckhardt 1900,Polyarthra remata Skorikov 1896,Polyarthra vulgaris Carlin 1943,remove,Synchaeta pectinata Ehrbg.  1892,Total Rotifers,Trichocerca cyclindrica Imhoff 1981,Trichocerca elongata Gosse 1886,Trichocerca insignis Herrick 1885,Trichocerca multicrinis Kelicott 1897,Trichocerca porcellus Gosse 1886,Trichocerca pusilla Jennings 1993,Trichocerca rousseleti Voight 1901,Trichocerca sp,"Trichotria tetractis tetractis (Ehrenberg, 1830) ",Unknown one toe
Ice house,9/18/2002,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.10,0.00,2.10,0.00,91.30,53.80,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,155.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ice house,7/10/2003,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,18.00,18.25,0.00,0.00,0.00,19.25,0.00,3.75,13.00,0.00,73.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.00,0.00,42.50,472.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ice house,8/7/2003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.73,19.91,0.00,0.00,0.00,4.73,0.00,0.00,24.30,9.11,56.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.91,0.00,0.00,141.09,0.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,0.00,0.00
Ice house,7/21/2004,0.00,0.00,3.38,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,32.40,0.00,10.80,154.58,319.95,18.23,0.00,0.00,0.00,6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.00,47.25,0.00,0.00,595.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ice house,8/4/2004,0.00,0.00,0.40,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,12.00,138.40,178.80,11.60,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,0.00,0.00,366.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ice house,7/12/2005,0.00,0.00,0.55,0.00,0.00,1.10,0.00,0.00,0.00,0.00,1.65,2.75,0.00,0.00,0.00,4.95,0.00,0.28,13.20,38.23,14.85,0.00,0.55,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,6.88,0.00,1.10,100.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ice house,8/11/2005,0.00,0.00,3.61,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,1.90,0.00,0.00,0.00,1.52,0.00,0.00,1.71,6.65,6.08,0.00,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.89,0.00,0.00,2.85,11.40,0.00,0.38,45.03,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00
Ice house,7/24/2006,0.00,0.00,3.13,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,2.71,0.00,0.00,0.00,0.21,0.00,0.83,0.21,3.13,5.83,0.00,0.00,0.00,25.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,0.00,0.63,54.79,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00
Ice house,8/11/2006,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.42,0.00,0.00,0.00,6.85,0.00,7.32,0.00,55.49,5.43,0.00,0.00,0.00,12.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.60,0.00,3.78,201.41,0.00,0.00,0.00,0.94,0.00,0.00,1.42,0.00,0.00,0.00
Indian,6/28/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.51,0.00,0.00,0.00,0.00,8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,112.59,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/2/1994,0.00,0.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.53,0.00,0.00,0.00,0.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56,0.00,0.00,210.94,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/31/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.66,0.00,0.00,190.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,6/20/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.00,0.00,0.00,0.00,16.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/8/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.71,0.00,8.11,0.00,0.00,0.00,0.00,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.23,0.00,0.00,311.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,9/14/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,251.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,255.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,6/26/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.75,0.00,13.05,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,8.10,122.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/23/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.31,0.00,4.96,0.00,0.00,0.00,0.00,9.44,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,418.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.49,0.00,0.00,440.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/20/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356.15,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/14/1997,0.00,0.00,4.25,0.00,0.00,0.00,0.00,0.00,0.13,0.00,6.25,0.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,136.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.44,0.00,2.38,154.63,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/18/1997,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.62,0.00,0.00,0.00,0.00,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.18,0.00,0.00,173.93,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/14/1998,0.00,0.00,4.61,0.00,0.00,0.00,0.00,0.00,0.32,0.00,12.45,0.00,0.00,0.00,0.00,5.69,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,99.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.48,0.00,1.40,0.00,2.25,135.24,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/10/1998,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,1.23,0.00,1.60,0.00,0.00,0.00,0.00,2.83,0.00,23.64,0.00,0.00,0.00,0.00,0.00,0.00,85.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,0.00,1.11,0.00,0.99,130.41,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00
Indian,6/29/1999,0.00,0.00,7.61,0.00,0.00,0.00,0.00,0.00,1.42,0.00,4.10,0.24,0.00,0.00,0.00,11.85,0.00,2.32,0.00,0.00,0.00,0.00,0.00,0.00,19.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.96,0.00,0.00,52.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/16/1999,0.00,0.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.56,0.41,0.00,0.00,0.00,2.02,0.00,14.66,0.00,0.00,0.00,0.00,0.00,0.32,94.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.90,0.00,0.00,160.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/11/2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.42,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,134.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.54,0.00,1.83,0.00,0.00,172.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/14/2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.79,0.00,0.00,228.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/9/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.00,86.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,9/5/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.33,0.00,0.32,146.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/22/2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,94.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.70,0.00,8.85,0.00,0.00,128.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,9/19/2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,0.00,52.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/9/2003,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.40,0.00,9.50,0.00,0.00,0.00,0.00,9.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,69.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/6/2003,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,1.36,0.00,0.00,105.27,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/13/2004,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,1.35,0.00,11.70,0.00,0.00,0.00,0.00,2.55,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,67.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.30,86.40,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/3/2004,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.60,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,5.00,0.00,0.00,140.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/11/2005,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,2.40,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,210.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.40,0.00,0.00,293.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/8/2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,326.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,0.00,0.00,345.60,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/11/2006,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.48,0.00,0.00,0.00,0.00,0.80,0.00,0.32,0.80,0.00,0.32,0.00,0.00,0.00,98.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,0.00,6.08,129.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/8/2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.30,0.00,0.60,0.00,0.00,0.00,226.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.80,0.00,0.00,261.90,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/17/2007,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.38,0.00,1.13,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.08,0.04,0.04,0.00,0.00,0.00,29.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,1.43,0.56,0.30,33.53,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.00
Indian,8/1/2007,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.90,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.45,0.25,0.20,0.00,0.00,0.00,131.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,5.20,0.00,79.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/2/2008,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,0.00,0.00,0.00,0.00,17.75,0.00,21.25,0.75,0.00,0.00,0.00,0.00,0.00,152.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.50,0.00,53.75,335.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/7/2008,0.00,0.00,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.26,0.00,0.00,0.00,0.00,2.91,0.00,126.08,1.63,0.00,0.00,0.00,0.71,0.00,122.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.84,0.00,0.00,0.00,21.02,0.00,13.41,296.94,0.00,0.00,0.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/15/2010,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.03,2.64,0.00,0.00,0.00,0.35,0.00,38.13,0.21,0.83,0.28,0.00,0.00,0.00,5.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,7.71,0.00,0.14,69.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/10/2010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.64,3.79,0.00,0.00,0.00,0.03,0.00,7.71,0.07,0.06,0.10,0.00,0.00,0.00,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,4.87,0.00,0.23,23.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/19/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,2.76,4.42,0.00,0.00,0.00,0.00,0.00,1.75,0.13,0.00,0.00,0.00,0.00,0.00,7.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,0.83,19.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,8/17/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,4.27,8.83,0.00,0.00,0.00,0.38,0.00,14.25,0.00,0.00,0.00,0.00,0.00,0.00,6.84,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.26,0.00,1.04,43.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Indian,7/19/2012,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,9.57,0.00,0.00,0.00,0.22,0.00,0.05,0.03,0.00,0.10,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.13,0.00,0.02,12.20,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jockeybush,6/21/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,1.97,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,2.55,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
Jockeybush,7/26/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,8.67,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,9.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jockeybush,8/22/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,15.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jockeybush,6/12/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,136.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jockeybush,8/14/1995,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,38.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,43.84,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00
